Source,Date,Author,Comment
_jU0ktOJa4A,2021-01-17T11:49:10Z,bnkdrnrm Elelele,Pour être professionnel accepte tout commentaire avec un esprit sportif
_jU0ktOJa4A,2021-01-15T22:04:50Z,citizen of the world,ness mleh au fond malgré que mzarwta lollll
_jU0ktOJa4A,2021-01-15T18:03:36Z,BiLou GRizman, .... 
_jU0ktOJa4A,2021-01-15T18:02:13Z,BiLou GRizman,. 🐢🐢🐢🐢🥕🥕🥕🥕
_jU0ktOJa4A,2021-01-14T22:47:51Z,AMER KF, 🤒🤒
_jU0ktOJa4A,2021-01-14T21:25:36Z,Hosam Din, 😥
_jU0ktOJa4A,2021-01-12T09:22:21Z,nedjari nassima, . . . .
_jU0ktOJa4A,2021-01-11T23:26:08Z,Sirina Sisi,Nhbk hhhhhh men and reby
_jU0ktOJa4A,2021-01-11T00:03:24Z,Didou Midou, . 
_jU0ktOJa4A,2021-01-10T23:36:19Z,Islam Zaniolo,Yawdi ro7i dawi wllah ma ts3a 39al
_jU0ktOJa4A,2021-01-10T02:30:23Z,I H,Bach yatmanyko bik alabiha kalolk talssi wadjhek ou daltek jaya kima mouniya tkt ralti f les algériens
_jU0ktOJa4A,2021-01-04T00:09:49Z,fella med,Ghir l ghayour li takarhak 7lowa w mahboula Kima anaya normal la mortalité plutôt la mentalité Ta3 lakbaylia bravo et bonne continuation mahboula n 2 ba3di ana numéro 1 Peace
_jU0ktOJa4A,2021-01-04T00:08:13Z,fella med,Je t'aime noumidia yakarhouk mes filles parce que chuiba w 3adra khmouss w jabrin 3lik lakbaylia bent bladi 7lowa w mahboula Kima anaya wahdi fella meddah bent general de coprs d armée SI meddah
_jU0ktOJa4A,2021-01-03T10:37:58Z,c i, . . . . . 
_jU0ktOJa4A,2021-01-03T04:51:52Z,AMOURA Hanine, akmi3in rebi inchalah
_jU0ktOJa4A,2020-12-31T13:04:16Z,chamso, 🤒🤒
_jU0ktOJa4A,2020-12-30T10:00:04Z,lēcī fēr,La vérité nti skhona 😋😋😋
_jU0ktOJa4A,2020-12-29T14:32:36Z,Sifou Mlk, 😡😠👎🇩🇿🇩🇿
_jU0ktOJa4A,2020-12-27T13:41:31Z,حسني لخالدي, 😂😂
_jU0ktOJa4A,2020-12-26T04:36:17Z,Che Geuvara, 🤔
_jU0ktOJa4A,2020-12-25T18:03:44Z,Aymen Amen,Tu na pas honte tu te croit start mais tu et une merde malade montal raki makhloaa
_jU0ktOJa4A,2020-12-25T16:25:44Z,EL HOCINE  - عمار حسين, . 
_jU0ktOJa4A,2020-12-25T11:38:32Z,chibane yacine,Tnekred laslim ataghyult thedred s ta3rab ruh in3edin bavam atabatart
_jU0ktOJa4A,2020-12-25T08:28:18Z,Tirador Franco, 💩💩
_jU0ktOJa4A,2020-12-25T01:08:28Z,Bemokhtar Sofiane, 0
_jU0ktOJa4A,2020-12-24T14:07:28Z,Malouf Mila Dirar, 😹😹 
_jU0ktOJa4A,2020-12-23T22:17:25Z,Taher Benhocine,Slm nti foooooorrr
_jU0ktOJa4A,2020-12-18T13:24:34Z,الشيخ الصحراوي الروحاني أبو حليمة الجزائري, 0656.34.66.82 +213656.34.66.82
_jU0ktOJa4A,2020-12-17T01:39:11Z,hakim rahmoune,fourrrrrrrrrrrrrrrrrrrrrr
_jU0ktOJa4A,2020-12-13T15:51:45Z,Houari Adel,isane lah la trabhak
_jU0ktOJa4A,2020-12-13T00:09:43Z,lyes Lounes, 😷
_jU0ktOJa4A,2020-12-12T20:44:40Z,FAHED MHAMED, ❤👄👍👍👍
_jU0ktOJa4A,2020-12-12T20:26:20Z,بشير جزايري جزايري جزايري, . .🤮🤮🤧😣😖
_jU0ktOJa4A,2020-12-12T15:19:13Z,sarah Sarah, 🤣😂🤣😂🤣 
_jU0ktOJa4A,2020-12-12T12:53:20Z,Joker Dz,Tu es bête comme tes pieds tbahliiil
_jU0ktOJa4A,2020-12-12T05:16:06Z,Ibtihal Maisamaisa,😲😲😲😲😲
_jU0ktOJa4A,2020-12-11T23:14:47Z,Samia Ben,Nimporte quoi thaghyult oumadha
_jU0ktOJa4A,2020-12-11T17:00:58Z,Benarbia Mohamed, 🤔🤔🤔🤔
_jU0ktOJa4A,2020-12-11T12:58:28Z,2 pac," "" "" 😭😭😭"
_jU0ktOJa4A,2020-12-11T12:36:15Z,سعادتي اولادي, 😍😍
_jU0ktOJa4A,2020-12-11T11:51:41Z,Dalila Cheniguel,Nmout 3lik ma dirich 3ihoum tu et star
318BREI8p9k,2021-05-08T12:07:11Z,Bakhti Samir, ( ) 
318BREI8p9k,2021-05-03T16:42:41Z,Chymaa Ben saad, 💕💖💗💋💞💝
318BREI8p9k,2021-04-30T03:08:37Z,Djamal Habibi, 10 🤔🤔
318BREI8p9k,2021-03-30T12:32:49Z,Bouchra elhichou,🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦
318BREI8p9k,2021-03-29T06:08:57Z,lolo lolo, 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍💋💋😍
318BREI8p9k,2021-03-25T03:29:42Z,Mina Nina, 😍❤
318BREI8p9k,2021-02-20T17:57:46Z,Yacine FAHMI, ... ...😁
318BREI8p9k,2021-02-18T14:49:31Z,Nur nourhane, 👎👎👎👎👎
318BREI8p9k,2021-02-11T21:51:46Z,fettouma djedaa,"T'es un choux, 1 belle voix en plus."
318BREI8p9k,2021-02-02T22:39:37Z,cérine Fali, please ❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍 Azul
318BREI8p9k,2021-02-02T17:26:09Z,Cute Cartoon,La voim zirott
318BREI8p9k,2021-01-22T01:00:31Z,Kawazaki Houssem, 🤬🖕
318BREI8p9k,2021-01-21T19:18:03Z,Houria Kaouane,Ellah ellah ala hadik la voix 😍😍😍
318BREI8p9k,2021-01-21T10:48:33Z,sarah Guendouz,Malgré tout 3ajbatni la voix ta3ha
318BREI8p9k,2021-01-20T14:24:59Z,Hakima Boub,Bravo pourquoi pas un duo avec billal stp
318BREI8p9k,2021-01-19T20:47:16Z,fares dz16,M9ODA
318BREI8p9k,2021-01-17T11:42:00Z,Shayma Jasminy, .. .. .. 🎈✨🍃💎
318BREI8p9k,2021-01-14T11:25:55Z,جمهورية الشرق, 😘
318BREI8p9k,2021-01-07T23:39:04Z,Omar Bachra31,Khanza rohi de wejhek
318BREI8p9k,2021-01-07T01:42:59Z,hamid kanttel faycel sghir, Happy new 2021 fiersthttps://youtu.be/34qpO4DO15Y
318BREI8p9k,2021-01-06T20:10:10Z,Usma92 I,Tout le monde sait que tu es chrétienne mais au moins retire la bague de ton doigt de la chahada 😡😡😡😡
318BREI8p9k,2021-01-05T23:16:02Z,Amel Zargut,Hadak jatem hram fe hadak sbo3
318BREI8p9k,2021-01-05T21:10:58Z,Amine Rahmani, 💞❣️
318BREI8p9k,2021-01-05T01:07:46Z,Mouhmed Ski, 2 
318BREI8p9k,2021-01-03T16:47:21Z,GRA ZELLA,ntoma 93do ghi cheba o mena bs7 mechetouch bli rahi 7ata khatm f sb3 chheda o heda 7ram
318BREI8p9k,2021-01-03T16:40:53Z,mourad Boufarik, 🇩🇿🇩🇿🇩🇿😡🧕🧕
318BREI8p9k,2021-01-02T23:51:41Z,Antar Rousi,Moi je suis amoureux de toi et je suis très sérieux c vous êtes intéressé appelé moi 0033651114895 bisous
318BREI8p9k,2021-01-02T21:30:50Z,baboo adam, . .
318BREI8p9k,2021-01-02T01:24:47Z,Karim Algeri,Waw mthchmich bsah bayn bli ntya 💩😂😂😂😂😂🤣😂😂😂😂😉😉
318BREI8p9k,2021-01-01T12:48:20Z,Hababela Nassima, 😒😒
318BREI8p9k,2021-01-01T12:08:45Z,Adel Mazioua,Lblad tnaket wntouma thelbo fi tefla 2kilo maquilage yakhi djayhin
318BREI8p9k,2020-12-31T20:24:52Z,kami lyly,machallah a3lik
318BREI8p9k,2020-12-31T19:20:27Z,Sidou Ben,Putin la voix du fusil calibre 12 en plus elle est très moche
318BREI8p9k,2020-12-30T16:48:30Z,Benchikh Ikram, 😘😘😘
318BREI8p9k,2020-12-29T23:00:22Z,Bouhabib Riad, . 
318BREI8p9k,2020-12-29T09:54:14Z,mouh twil,Lfouha hachkoum kol plasa takhradj khabi wadjhak t3aifi walah adim
318BREI8p9k,2020-12-28T20:17:04Z,عبد الرحمن, .. .. .. !!! .
318BREI8p9k,2020-12-28T03:20:43Z,dz Amine, ‍
318BREI8p9k,2020-12-27T19:54:18Z,yassıne aşkim, 💕💕💕😘😘
318BREI8p9k,2020-12-27T14:51:33Z,Atman Vivian,Tonoure ghir etbahlil
318BREI8p9k,2020-12-27T00:36:46Z,Aymen Hadji,Tkouli m3zaaa
318BREI8p9k,2020-12-26T19:02:59Z,Nawal Atba, ❤❤ 
318BREI8p9k,2020-12-26T12:39:51Z,De niro,"Echahed maydirouch fih khatem hhennouna ,sinon sava"
318BREI8p9k,2020-12-25T22:41:37Z,m n,Khra
318BREI8p9k,2020-12-25T18:55:58Z,Vdh Hdhd, ..... 
318BREI8p9k,2020-12-25T13:38:21Z,Wissem Motivation, 🇩🇿❤️
318BREI8p9k,2020-12-24T23:13:22Z,Bambang Pujiono,I Love You
318BREI8p9k,2020-12-24T20:35:56Z,Amine Maraval,Moi aussi
318BREI8p9k,2020-12-24T11:50:39Z,ANOUAR 02, pour moi 👍
318BREI8p9k,2020-12-23T15:48:58Z,Laidani Amine,Toz ou tu mets lounes matoub idir lounis ait menguelet
318BREI8p9k,2020-12-23T12:21:22Z,Benferrah Rania,Trop de botox trop de filtre ni hachma ni walou rabi yjib star
318BREI8p9k,2020-12-23T12:20:13Z,Benferrah Rania,Rouhi asatri rouhak va
318BREI8p9k,2020-12-23T12:14:22Z,rouge solo, .. 
318BREI8p9k,2020-12-22T20:23:16Z,Maria chnwya, 😍😍🇩🇿🇩🇿
318BREI8p9k,2020-12-22T19:21:57Z,Qimi Lakhder, Bilal sghir Kader japoni ..........
318BREI8p9k,2020-12-22T17:26:08Z,rezzouk Aek,Wwooooww
318BREI8p9k,2020-12-21T21:58:54Z,Radri Riadh, 😏😏
318BREI8p9k,2020-12-21T19:52:21Z,عبد الرحمن, .. .. 😍😍
318BREI8p9k,2020-12-20T23:32:27Z,Hocine Bouzid,Inhrek din babam tesbhdled les bghobgho
318BREI8p9k,2020-12-19T22:45:34Z,Amer Dafri,T3rfiLha khTyy Wlh ♥️
318BREI8p9k,2020-12-17T14:52:06Z,Taleed Steam, . 
318BREI8p9k,2020-12-16T23:31:50Z,Abdou Caiman, 😝🤮🤮
318BREI8p9k,2020-12-16T22:39:25Z,اشـراق تـعـشـق دانـيـة ツ, 😂😂😂
318BREI8p9k,2020-12-16T11:50:03Z,Feriel Ait,Tu a une belle voix
318BREI8p9k,2020-12-16T02:46:16Z,Farid Smahi,Même toi tes là meilleur ya lahmara
318BREI8p9k,2020-12-15T19:34:19Z,غايتي رضى الرحمان, 💓💓💓💓💓🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿😍😍😍🤤🤤🤤🤤👍👍👍👩‍❤️‍💋‍👨👩‍❤️‍💋‍👨👩‍❤️‍💋‍👨👩‍❤️‍💋‍👨
318BREI8p9k,2020-12-10T17:50:52Z,Chocho Zbd,😒🤨🤔🙄🧐
318BREI8p9k,2020-12-10T00:16:20Z,Kamel Kara,Ne9ssi dokhannn
318BREI8p9k,2020-12-08T18:05:08Z,IMX TV,Nice
318BREI8p9k,2020-12-08T00:52:43Z,BAW BAW,Salut beauté c'est so de France je je veux faire ta connaissance bien sûr si tu vas bien. Appelle-moi 00.33.7.52.26.11.15
318BREI8p9k,2020-12-06T16:26:32Z,Abdou Safa, ❤
318BREI8p9k,2020-12-03T15:17:08Z,Hadjer Brahimi, 🙏🙏
318BREI8p9k,2020-12-01T22:51:34Z,Karim Fouka, . 
318BREI8p9k,2020-11-30T23:33:46Z,Younes Youyou,. . 
318BREI8p9k,2020-11-29T00:57:23Z,Tatou Zerraf,Tes vraiment dune stupidité incroyable !!!
318BREI8p9k,2020-11-28T19:25:41Z,16naziha,Machalah.rabi.yatik.saha.merci
318BREI8p9k,2020-11-27T20:54:45Z,نقاش يوسف, 😍
318BREI8p9k,2020-11-27T20:24:38Z,Habrih Mohamed,Zain mein Land❤
318BREI8p9k,2020-11-27T01:56:54Z,Danzo, . 
318BREI8p9k,2020-11-25T03:47:01Z,Kamel algeria, 😂
318BREI8p9k,2020-11-24T23:48:42Z,Samir Subhi,Ghire nrsma3 sotek na3ya
318BREI8p9k,2020-11-23T17:34:36Z,Leila Daou,Rouhi nahi lkhatam li rahou f seba3 ta chehada naksin dine grv
318BREI8p9k,2020-11-23T02:05:26Z,Wassim Talmatkadi,Nhamlikem atas tués vraiment magnifique j't'ai veux une seule fois don ma vie devant moi ça c à urba 2000 j'émerie bien te voir une fois pour prendre une photo avec toi je suis de tigzirt moi j'te connait bien bisou
318BREI8p9k,2020-11-23T01:21:45Z,Hamid djellal,Teqe3di bayra .. u ma bqach bezzaf u t'dewriha sadaka sadaka
318BREI8p9k,2020-11-22T08:56:02Z,Karim Nait brahim, . 
318BREI8p9k,2020-11-21T03:06:58Z,Bentaher Maamer,C Zabi Michi Meilleur
318BREI8p9k,2020-11-20T17:12:25Z,Fatm Tas,wachno belkbayleya aweida neko wahed felkhedma ygolha elwahda ayba tekhdem meana
318BREI8p9k,2020-11-18T14:25:53Z,ندى العمر,💕💕💕💕💕💕💕💕💕
318BREI8p9k,2020-11-17T20:03:43Z,Ness Yous,jadore ta voix f l ray wlh tres touchante rbi ystrek o yhfdk
318BREI8p9k,2020-11-17T14:46:00Z,hachem adnan, . .
318BREI8p9k,2020-11-17T13:10:20Z,Mossa Ait massoud,Music khra
318BREI8p9k,2020-11-16T18:03:51Z,Rania Rarou,Je regrette il ya aussi abdou. Il chante trop bien ma belle
318BREI8p9k,2020-11-16T02:11:58Z,Billal Taihi, 💞💞💞💞💞💞
318BREI8p9k,2020-11-16T02:11:01Z,Billal Taihi,DvD❤❤❤❤❤❤❤❤❤❤❤❤❤
318BREI8p9k,2020-11-15T15:20:05Z,Hadil Bendref, 🙂 
318BREI8p9k,2020-11-14T23:06:53Z,Walid mca, . 
318BREI8p9k,2020-11-14T07:15:48Z,سارة صافطة, ..... 
318BREI8p9k,2020-11-11T14:33:29Z,Dina Sayour,wow c'est wow
318BREI8p9k,2020-11-10T11:12:30Z,les Souvenir de Rai Sofiane,🎼🎼🎼 Ghi Lés Souvenir de rai 🎹🎹🎹 😘🥰-------- Abonnez Vous Sur Mà Chàine -----------🤩😎
318BREI8p9k,2020-11-07T05:07:08Z,Ramdane Aouakli,Ethess3edara neff tgenedd sta3rabthKbayliya ta3 servesssss
318BREI8p9k,2020-11-04T18:44:10Z,Faride Boubeker,J aime trop
318BREI8p9k,2020-11-02T23:13:16Z,Azerty Sam,Toz
318BREI8p9k,2020-10-31T16:45:17Z,Sadek Sadek, 1 2 
318BREI8p9k,2020-10-30T09:17:07Z,Boudjaoui Dalila,💝💝🎉🎉💝🎉💝💝🎉🎉💝💝💝💝🎉💝💝💝💝💝💝💝💝💝💝💝💝💝😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍🎉🎉🎉🎉🎉🎠🎠🎠🎠🎠🎠🎠🎠🎠🎠🏤🏤🏬⛪💒🏨🏩🌇🌇🌆🏰⛺🏭🏭🌅🌅🌄😍😍😍😍😍😘😘😘😘😘
318BREI8p9k,2020-10-30T02:24:43Z,Omerani Nadia,Khmouse 3la la voix dyalek
318BREI8p9k,2020-10-27T20:17:17Z,Karim Kmo, 💋💕💖
318BREI8p9k,2020-10-26T09:46:04Z,Sidah Laimeche,Allah ibarek
318BREI8p9k,2020-10-24T21:45:18Z,Aghiles AMRANI,Je suis de ta. Région Ath ouacif mais je te déteste dieu merci ta pas représenté Ath ouacif tu représente Bouira
318BREI8p9k,2020-10-24T19:22:28Z,Katia kati,😍😍😍
318BREI8p9k,2020-10-24T19:18:31Z,youssra Miloudi, ♥️😘🍯🍯♥️♥️
318BREI8p9k,2020-10-23T12:45:51Z,Amine Kherouaa,Had l ghonya spécial pour mounia ben feghoul hhhhhhhh
318BREI8p9k,2020-10-22T21:49:32Z,Fathi.marine Fathi.wicafci, .😂😂😂😂
318BREI8p9k,2020-10-22T00:03:56Z,Said Mataam, 🤮😡
318BREI8p9k,2020-10-21T20:28:26Z,عنتر الصاعقة,Talasemia
318BREI8p9k,2020-10-20T14:08:53Z,AbdelKrim Mansour, . . . 
318BREI8p9k,2020-10-20T10:18:26Z,Kadaire Kadaire," "" "" ."
318BREI8p9k,2020-10-19T11:01:51Z,Nesrine Bakreti,Ni ghi nsm3 fiha w n3wd
318BREI8p9k,2020-10-18T23:51:41Z,Aymane Banatman, 🤮🤮🤮
318BREI8p9k,2020-10-18T18:21:13Z,Sonia Kane,😂😂😂😂😂😂
318BREI8p9k,2020-10-18T14:42:58Z,Sihem Bouchareb, .. 😈
318BREI8p9k,2020-10-18T13:23:14Z,Adidi Galli,Tu est adooooorable👍adidi d'italy💐💐💐
318BREI8p9k,2020-10-18T12:15:40Z,Bahlito Houda,Hhhh mlha hdi hhhh haga hasba roha warda ana ngolk nti zahia😂😂😂😂hhhh nti likifk myrbhoch
318BREI8p9k,2020-10-18T08:05:43Z,Yasin M, : 
318BREI8p9k,2020-10-17T20:05:55Z,rahal mahmoud,rwahi nbank
318BREI8p9k,2020-10-17T16:40:13Z,Ikram Kika,Ouii 3andak 7a9
318BREI8p9k,2020-10-17T08:39:28Z,Mohammed MEZOUGH,Nay dhi ? 🤔
318BREI8p9k,2020-10-17T03:18:07Z,Hadja Fatma,Gouchi vient 🤣🤣🤣🤣🤣
318BREI8p9k,2020-10-17T03:15:33Z,Hadja Fatma, ... .. ( ) 
318BREI8p9k,2020-10-16T19:41:43Z,lynda belmokdad,Rebbi yehdikkk denya fanya yabenti 🙂🙂🙂
318BREI8p9k,2020-10-16T18:02:41Z,صوفيا صالح,🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔
318BREI8p9k,2020-10-16T15:08:27Z,Lyes Lounici, 😅
318BREI8p9k,2020-10-15T14:44:01Z,Ayoub Achouri,Très belle voix 😍
318BREI8p9k,2020-10-14T19:54:59Z,Sf. Montana, 😔
318BREI8p9k,2020-10-14T13:13:22Z,Hanane Dahou, ❤️ 🎤🎶🇩🇿🤙
318BREI8p9k,2020-10-14T08:55:26Z,Farhete Akk,Ta une très très belle voix macha allah
318BREI8p9k,2020-10-14T07:45:27Z,Djamel GoGo,😒😒😒😒
318BREI8p9k,2020-10-13T11:48:10Z,Nina Zina, 👍👍👍👍
318BREI8p9k,2020-10-13T09:36:39Z,Chaima Soso, ☻😕💔
318BREI8p9k,2020-10-12T17:43:59Z,Meriem Ben,Thebliiii khrej 3lik rai wlh seyi kech nhar diri chanson rai w rabi ywef9k 😍😍😍
318BREI8p9k,2020-10-12T17:21:05Z,Mhamed Deutschland,❤❤🌹🇩🇿👍
318BREI8p9k,2020-10-12T05:31:58Z,Fhf Ght, .
318BREI8p9k,2020-10-10T13:11:22Z,Charif B khalifa, ........ 
318BREI8p9k,2020-10-09T22:50:53Z,Jack Chirac,Aller kasse toi clocharda
318BREI8p9k,2020-10-08T20:58:02Z,Si ma, 😒
318BREI8p9k,2020-10-07T21:10:14Z,Amin Minou,Rah 3andk dabana fi wajhk
318BREI8p9k,2020-10-05T21:04:26Z,Erredir Abdou Abdou,Na3cha9 fiiiik 9taltini
318BREI8p9k,2020-10-04T08:48:41Z,Mahdani Annissa,Cc🤪🖍️
318BREI8p9k,2020-10-03T11:01:32Z,Hśí śń, 😂😂😂😂😂 
318BREI8p9k,2020-10-03T08:10:57Z,Birita Riyad,BoiteBoite voiture Mercedes neuf
318BREI8p9k,2020-10-03T00:11:39Z,Merouane Laz,Ma3ndkch ga3 la voix Niveau ta3 alhan w chabab
318BREI8p9k,2020-10-02T22:40:19Z,Ounastou Toutou,Setam
318BREI8p9k,2020-10-02T00:51:51Z,أحكي حكايتك, ❣️
318BREI8p9k,2020-10-01T19:00:54Z,Yasmine Ana,nomidya. khtiti. walah nhabak. ta3djbini bzaaf. Rabi. iba3ad 3lik. 3adyanak nchalah 😘😘😘
318BREI8p9k,2020-10-01T09:15:07Z,amel sirine,fel ghay 😂😂😂
318BREI8p9k,2020-10-01T01:25:36Z,Fouad La coeur,Dzl 
318BREI8p9k,2020-09-30T21:51:36Z,Zinou Malki, 😍❤
318BREI8p9k,2020-09-30T20:41:52Z,Youness Barghali,🖕🖕🖕🖕🖕🖕💩️✅
318BREI8p9k,2020-09-30T15:51:49Z,BRAHIM _ LMARYOUL, 😭😍
318BREI8p9k,2020-09-30T13:06:10Z,Soussa Mca,Kifach raki tna9i rohek b hadouk dfartin🤮🤮🤮🤮
318BREI8p9k,2020-09-30T10:33:57Z,zlanko pablo, garage ta3 sonacome 😑
318BREI8p9k,2020-09-30T08:11:38Z,Alilou Usma,Tfou zbel
318BREI8p9k,2020-09-30T07:26:09Z,cœur blanc,Belle voi
318BREI8p9k,2020-09-29T22:13:01Z,Djalil Picanto, 😏
318BREI8p9k,2020-09-29T18:00:54Z,Samir Chenouf, 4 
318BREI8p9k,2020-09-29T13:09:14Z,Sidali Kabache,Roh at dharghedh ayakhtti
318BREI8p9k,2020-09-29T00:49:17Z,🌺أفكار بنوتة👑💅💄, 😥🙏🙏
318BREI8p9k,2020-09-28T23:57:29Z,Azouz Djamel,Wallaghir tghid maskina..
318BREI8p9k,2020-09-28T23:07:15Z,Wail Garbssi, . 
318BREI8p9k,2020-09-28T22:54:22Z,fawzi tarbag,Yas3dk yaltr
318BREI8p9k,2020-09-28T22:45:02Z,Moloud Dalala, 😑
318BREI8p9k,2020-09-28T22:37:32Z,Takorabt Boukhalfa,Te pas une kabylie toi stp ne dit pas je SS kabylie parsque les kabylie des hommes et des fammes dirgazen
318BREI8p9k,2020-09-28T19:51:39Z,Κιρουανε Ιμαδ, 🤣
318BREI8p9k,2020-09-28T10:55:36Z,t t,Rohi setri rohek saha
318BREI8p9k,2020-09-28T10:50:30Z,Yakoub Mennai,Rahom ygolo waliti samta
318BREI8p9k,2020-09-27T22:35:52Z,kadi boss, .... ...... ... 
318BREI8p9k,2020-09-27T21:32:49Z,Nad Och, ♥️
318BREI8p9k,2020-09-27T19:47:20Z,Hanni Saddik,Bilal sgir maskin chrab lasid
318BREI8p9k,2020-09-27T18:10:27Z,Amine Sa,raki kbira
318BREI8p9k,2020-09-27T17:36:31Z,Salah Houki, 😂
318BREI8p9k,2020-09-27T16:07:13Z,Morad Morad, 🇩🇿
318BREI8p9k,2020-09-27T15:11:41Z,Assil 25,https://www.youtube.com/channel/UCA6gSu0kVROujf2Ox0TdTnw
318BREI8p9k,2020-09-27T14:56:33Z,Saddik Bvb,Atina niko nomi
318BREI8p9k,2020-09-27T13:36:09Z,Azo Charrouf, 🙄🙄
318BREI8p9k,2020-09-27T12:46:48Z,Tiddar Amine, . 😁😁😁🐸🐸
318BREI8p9k,2020-09-27T10:36:23Z,Ha Louma,💩💩💩💩
318BREI8p9k,2020-09-27T10:24:29Z,Ana Mali,Je suis la wlh tu me plaît trop Arwa7i mtntjmich ta3rfi mktobak win
318BREI8p9k,2020-09-27T10:06:55Z,Ismail Yahiaoui, 😂😂😂
318BREI8p9k,2020-09-27T09:24:54Z,ayoub yousfi,Je confirme
318BREI8p9k,2020-09-27T09:24:13Z,abdelhalim ahmedbelhadj,Cv
318BREI8p9k,2020-09-26T22:40:01Z,Moses khalwi, .. 🤮
318BREI8p9k,2020-09-26T21:35:53Z,THE M POWER, Alger 
318BREI8p9k,2020-09-26T20:23:09Z,Serine Abdsamad, 😘😘🥰
318BREI8p9k,2020-09-26T19:57:16Z,Djamel Timechmachine,Khasatak alkara?
318BREI8p9k,2020-09-26T19:22:39Z,Amina Adda,une tres belle voies bravo
318BREI8p9k,2020-09-26T17:13:41Z,anarez wala aneknou,Ta pas un gramme de sang kabyle ont toi
318BREI8p9k,2020-09-26T16:40:32Z,Rabah Kared,https://youtu.be/alqgAlaWSCk
318BREI8p9k,2020-09-26T16:40:22Z,Rabah Kared, https://youtu.be/alqgAlaWSCk
318BREI8p9k,2020-09-26T13:55:27Z,Zaki Derbal,Amchi ya wejh Dogue de Bordeaux
318BREI8p9k,2020-09-26T12:54:11Z,Cherifa Benyamina, 😍❤️
318BREI8p9k,2020-09-26T12:33:32Z,Bay Bou, 1500 . 
318BREI8p9k,2020-09-26T12:15:15Z,Amel Hyunbin,C quoi ces ongles de sorcière beurk
318BREI8p9k,2020-09-26T11:27:35Z,Sabir Haras,Matfahmich fi rai
318BREI8p9k,2020-09-26T10:04:56Z,لحسن قمري, ... ... 
318BREI8p9k,2020-09-26T08:17:36Z,Mouhamed Gacem,La poubelle
318BREI8p9k,2020-09-26T07:48:50Z,Lili lidi,Wlh thhachmedh la kabylie putas
318BREI8p9k,2020-09-26T00:01:44Z,Zoubida zouzou Hacamnia,Yarham babk toubi bach corona troh
318BREI8p9k,2020-09-25T23:19:52Z,Maria Hmtn,Jdr cette fille ❤️❤️
318BREI8p9k,2020-09-25T23:00:02Z,Redha Belhadj,😘😘😘❤️❤️🧡💛♥️
318BREI8p9k,2020-09-25T22:56:28Z,Red Zizo, ......😐
318BREI8p9k,2020-09-25T22:52:30Z,Abderrahim Ch,..
318BREI8p9k,2020-09-25T22:44:41Z,Valdi Yacine Dz,Très très belle voix waooo. C'est pas un compliment mes c'est vrais waooo
318BREI8p9k,2020-09-25T22:22:53Z,samir aberrane,Tozzzz athaghyoult
318BREI8p9k,2020-09-25T22:04:48Z,Abdou Bahlouli,Wach drlk tahkout
318BREI8p9k,2020-09-25T21:56:28Z,Adjel Nacer, . . 
318BREI8p9k,2020-09-25T21:36:04Z,Amine Hdz,Ey Zabla. wallah chkaltiha khasartilah lghonya hram 3lik
318BREI8p9k,2020-09-25T20:45:39Z,Sōstå JõJø, : 
318BREI8p9k,2020-09-25T20:20:44Z,Mand Assraoui,"Llli sma3 sotak, ikrah chi haja smitha laghena"
318BREI8p9k,2020-09-25T19:59:32Z,Alkama Bounoua,3andii wahed Shbi Rbk heyato complet tebnyet 3lik Gali lokan nikha neryah hhh
318BREI8p9k,2020-09-25T19:58:01Z,Alkama Bounoua,Jhhhhh Bayna Raki Bayra 🤪🤪🤪
318BREI8p9k,2020-09-25T19:24:27Z,Mountaha Boussouf,😘
318BREI8p9k,2020-09-25T18:31:28Z,mimi ggg,J'ai envie de vous dire Madame fermez laaaaaa
318BREI8p9k,2020-09-25T15:40:03Z,Fati Ben,T3ayfi wlh
318BREI8p9k,2020-09-25T12:35:40Z,Abdœ kikø, 😅❤❤❤❤❤❤❤❤❤❤❤❤
318BREI8p9k,2020-09-25T12:32:27Z,Douaa Cher,Hiya hasba roha mi swthaa 9ima 😉
318BREI8p9k,2020-09-25T12:24:26Z,Nori Messekher, . 
318BREI8p9k,2020-09-25T12:01:30Z,Kazi kazi Kazi kazi, ........ 
318BREI8p9k,2020-09-25T11:01:16Z,رابح بوعكيرة, 🤮🤮🤮🤮🤮🤮
318BREI8p9k,2020-09-25T08:24:59Z,Wà Lid,Cheb bilal cheb hasny cheb khaled vu
318BREI8p9k,2020-09-25T08:20:15Z,Hichem Araar, 🤢🤢🤢🤢🤮🤮🤮🤮🤮
318BREI8p9k,2020-09-25T08:03:14Z,Yacine Rizaki,Fook
318BREI8p9k,2020-09-25T05:11:14Z,شو تغيرة هل الناس, 😘
